transaction_id,transaction_date,state,district,user_id,gender,age_group,bank_name,account_type,transaction_type,payment_method,upi_app,amount,merchant_category,is_government_payment,scheme_name,failure_status,device_type,internet_type
T0664,2025-02-09,Delhi,Bangalore,U1663,Male,45+,HDFC,Savings,BillPay,UPI,PhonePe,5410,Bills,No,Subsidy,Failed,Desktop,5G
T0665,2025-03-26,Bihar,Bangalore,U1664,Female,45+,PNB,Savings,BillPay,UPI,PhonePe,7055,Transfer,No,NULL,Failed,Mobile,Broadband
T0666,2025-01-25,Gujarat,Patna,U1665,Female,25-34,ICICI,JanDhan,BillPay,UPI,GPay,7282,Food,Yes,Subsidy,Failed,Desktop,Broadband
T0667,2025-03-12,Gujarat,Delhi,U1666,Female,25-34,ICICI,Savings,P2M,UPI,BHIM,8562,Food,No,NULL,Success,Mobile,Broadband
T0668,2025-02-08,Maharashtra,Mumbai,U1667,Male,18-24,PNB,JanDhan,BillPay,UPI,Paytm,3846,Transfer,Yes,Subsidy,Success,Mobile,4G
T0669,2025-01-28,Delhi,Chennai,U1668,Female,35-44,Axis,Savings,P2M,UPI,BHIM,9481,Bills,No,PMJDY,Failed,Desktop,5G
T0670,2025-02-09,Tamil Nadu,Patna,U1669,Male,25-34,PNB,JanDhan,P2M,UPI,GPay,3871,Bills,Yes,NULL,Failed,Mobile,4G
T0671,2025-03-23,Rajasthan,Mumbai,U1670,Male,45+,SBI,Current,BillPay,UPI,Paytm,8476,Food,Yes,NULL,Failed,Mobile,Broadband
T0672,2025-03-05,Maharashtra,Delhi,U1671,Female,25-34,HDFC,JanDhan,BillPay,UPI,PhonePe,4943,Food,Yes,PMJDY,Success,Mobile,4G
T0673,2025-03-10,Rajasthan,Jaipur,U1672,Female,35-44,PNB,Current,P2P,UPI,Paytm,4501,Bills,Yes,NULL,Success,Mobile,4G
T0674,2025-03-29,Tamil Nadu,Chennai,U1673,Male,18-24,SBI,Current,BillPay,UPI,Paytm,5400,Shopping,Yes,Subsidy,Failed,Mobile,5G
T0675,2025-03-30,Tamil Nadu,Jaipur,U1674,Male,25-34,Axis,JanDhan,P2M,UPI,BHIM,3983,Food,Yes,PMJDY,Failed,Mobile,3G
T0676,2025-03-04,Tamil Nadu,Chennai,U1675,Female,18-24,HDFC,JanDhan,BillPay,UPI,BHIM,338,Food,No,NULL,Failed,Mobile,4G
T0677,2025-02-27,Maharashtra,Patna,U1676,Female,18-24,Axis,JanDhan,P2P,UPI,Paytm,4235,Electronics,No,NULL,Success,Desktop,Broadband
T0678,2025-03-09,Gujarat,Patna,U1677,Female,45+,ICICI,Savings,P2M,UPI,Paytm,1396,Shopping,No,Subsidy,Failed,Mobile,4G
T0679,2025-02-18,Maharashtra,Patna,U1678,Male,35-44,ICICI,JanDhan,BillPay,UPI,BHIM,7214,Bills,Yes,Subsidy,Success,Desktop,Broadband
T0680,2025-02-06,Tamil Nadu,Jaipur,U1679,Male,35-44,Axis,Current,BillPay,UPI,BHIM,9667,Electronics,No,PMJDY,Success,Desktop,5G
T0681,2025-01-07,Karnataka,Mumbai,U1680,Female,45+,ICICI,JanDhan,P2M,UPI,GPay,3484,Shopping,No,Subsidy,Success,Desktop,Broadband
T0682,2025-04-01,Karnataka,Ahmedabad,U1681,Female,25-34,ICICI,JanDhan,BillPay,UPI,GPay,8765,Shopping,No,Subsidy,Failed,Mobile,Broadband
T0683,2025-02-17,Gujarat,Mumbai,U1682,Female,18-24,HDFC,Savings,P2P,UPI,GPay,1225,Bills,No,PMJDY,Success,Mobile,3G
T0684,2025-01-19,Bihar,Chennai,U1683,Male,25-34,ICICI,JanDhan,P2P,UPI,PhonePe,3446,Food,Yes,Subsidy,Failed,Mobile,3G
T0685,2025-03-05,Maharashtra,Kolkata,U1684,Male,35-44,Axis,JanDhan,P2P,UPI,PhonePe,9724,Food,Yes,Subsidy,Failed,Mobile,Broadband
T0686,2025-01-09,Gujarat,Mumbai,U1685,Female,35-44,SBI,JanDhan,BillPay,UPI,PhonePe,7318,Electronics,Yes,Subsidy,Success,Mobile,Broadband
T0687,2025-01-18,Bihar,Delhi,U1686,Female,25-34,ICICI,JanDhan,BillPay,UPI,PhonePe,1050,Shopping,No,Subsidy,Failed,Desktop,3G
T0688,2025-03-22,Bihar,Chennai,U1687,Female,25-34,Axis,Current,BillPay,UPI,Paytm,2711,Bills,Yes,Subsidy,Failed,Desktop,3G
T0689,2025-02-03,Bihar,Delhi,U1688,Male,25-34,Axis,JanDhan,P2P,UPI,GPay,2783,Food,No,PMJDY,Failed,Desktop,3G
T0690,2025-03-19,Karnataka,Jaipur,U1689,Male,18-24,PNB,JanDhan,BillPay,UPI,Paytm,403,Electronics,No,NULL,Failed,Desktop,4G
T0691,2025-01-26,Bihar,Jaipur,U1690,Female,18-24,PNB,Savings,P2P,UPI,PhonePe,3365,Electronics,Yes,NULL,Failed,Desktop,5G
T0692,2025-03-14,Maharashtra,Kolkata,U1691,Male,35-44,Axis,JanDhan,P2M,UPI,PhonePe,5705,Bills,No,PMJDY,Failed,Mobile,Broadband
T0693,2025-03-06,West Bengal,Mumbai,U1692,Male,45+,SBI,Savings,P2M,UPI,PhonePe,7448,Food,No,Subsidy,Success,Desktop,5G
T0694,2025-03-30,West Bengal,Chennai,U1693,Female,35-44,HDFC,Current,BillPay,UPI,PhonePe,4906,Food,Yes,Subsidy,Failed,Mobile,4G
T0695,2025-02-07,Delhi,Chennai,U1694,Male,35-44,Axis,Current,P2M,UPI,Paytm,2508,Food,No,Subsidy,Success,Mobile,Broadband
T0696,2025-03-15,Bihar,Ahmedabad,U1695,Female,45+,SBI,Current,BillPay,UPI,PhonePe,633,Bills,Yes,NULL,Success,Desktop,5G
T0697,2025-01-19,Delhi,Patna,U1696,Female,45+,HDFC,JanDhan,P2P,UPI,BHIM,7879,Bills,No,PMJDY,Failed,Mobile,3G
T0698,2025-01-29,Bihar,Bangalore,U1697,Female,25-34,ICICI,Current,BillPay,UPI,PhonePe,5833,Electronics,Yes,Subsidy,Success,Mobile,4G
T0699,2025-02-07,Bihar,Jaipur,U1698,Male,45+,Axis,JanDhan,P2M,UPI,GPay,4391,Bills,No,Subsidy,Success,Mobile,4G
T0700,2025-03-04,Delhi,Chennai,U1699,Male,18-24,SBI,JanDhan,P2M,UPI,BHIM,7165,Electronics,Yes,Subsidy,Failed,Desktop,Broadband
T0701,2025-02-09,Bihar,Bangalore,U1700,Female,35-44,SBI,Current,P2M,UPI,PhonePe,3002,Food,Yes,PMJDY,Success,Mobile,4G
T0702,2025-03-13,Karnataka,Patna,U1701,Female,45+,SBI,Savings,BillPay,UPI,PhonePe,9188,Shopping,No,PMJDY,Failed,Mobile,4G
T0703,2025-02-16,West Bengal,Delhi,U1702,Male,35-44,HDFC,Savings,BillPay,UPI,BHIM,8373,Bills,Yes,Subsidy,Success,Desktop,4G
T0704,2025-02-25,Maharashtra,Chennai,U1703,Male,35-44,PNB,Current,P2P,UPI,GPay,6832,Bills,Yes,NULL,Success,Desktop,Broadband
T0705,2025-03-24,West Bengal,Jaipur,U1704,Female,45+,PNB,JanDhan,P2M,UPI,PhonePe,2667,Transfer,Yes,Subsidy,Success,Mobile,Broadband
T0706,2025-02-11,West Bengal,Bangalore,U1705,Female,25-34,Axis,Savings,P2P,UPI,BHIM,4939,Transfer,Yes,PMJDY,Success,Mobile,5G
T0707,2025-03-08,Karnataka,Mumbai,U1706,Male,18-24,SBI,Savings,P2P,UPI,BHIM,3303,Transfer,Yes,PMJDY,Failed,Desktop,4G
T0708,2025-01-06,Maharashtra,Delhi,U1707,Female,45+,ICICI,JanDhan,P2M,UPI,BHIM,9926,Transfer,No,NULL,Failed,Mobile,5G
T0709,2025-03-18,Maharashtra,Jaipur,U1708,Female,18-24,PNB,Current,P2M,UPI,BHIM,7609,Transfer,No,Subsidy,Success,Mobile,Broadband
T0710,2025-01-26,Gujarat,Mumbai,U1709,Male,35-44,HDFC,Current,P2M,UPI,BHIM,5208,Food,Yes,PMJDY,Failed,Mobile,3G
T0711,2025-01-28,Rajasthan,Kolkata,U1710,Female,25-34,SBI,JanDhan,BillPay,UPI,GPay,8165,Food,Yes,Subsidy,Failed,Mobile,4G
T0712,2025-03-01,Gujarat,Chennai,U1711,Male,25-34,ICICI,Current,P2M,UPI,Paytm,2126,Food,Yes,PMJDY,Success,Mobile,5G
T0713,2025-03-03,West Bengal,Mumbai,U1712,Female,18-24,HDFC,JanDhan,P2M,UPI,GPay,8462,Transfer,No,NULL,Failed,Mobile,5G
T0714,2025-03-01,Maharashtra,Patna,U1713,Male,35-44,Axis,Current,P2M,UPI,PhonePe,8427,Food,Yes,PMJDY,Failed,Mobile,5G
T0715,2025-02-25,Maharashtra,Ahmedabad,U1714,Male,25-34,SBI,Savings,BillPay,UPI,PhonePe,8772,Electronics,No,NULL,Failed,Mobile,Broadband
T0716,2025-03-11,West Bengal,Delhi,U1715,Female,45+,ICICI,Savings,BillPay,UPI,PhonePe,2904,Electronics,Yes,Subsidy,Success,Mobile,4G
T0717,2025-01-27,Delhi,Jaipur,U1716,Female,18-24,HDFC,Current,BillPay,UPI,BHIM,133,Electronics,No,Subsidy,Failed,Mobile,3G
T0718,2025-02-12,Tamil Nadu,Delhi,U1717,Male,25-34,HDFC,Savings,P2M,UPI,Paytm,6556,Bills,No,NULL,Failed,Mobile,5G
T0719,2025-01-25,Gujarat,Mumbai,U1718,Male,45+,ICICI,Savings,P2P,UPI,GPay,9834,Transfer,Yes,PMJDY,Success,Mobile,4G
T0720,2025-03-22,West Bengal,Patna,U1719,Male,35-44,ICICI,JanDhan,P2P,UPI,PhonePe,779,Shopping,Yes,Subsidy,Success,Mobile,Broadband
T0721,2025-03-18,Rajasthan,Chennai,U1720,Male,35-44,ICICI,Savings,P2M,UPI,Paytm,5592,Shopping,No,Subsidy,Failed,Desktop,4G
T0722,2025-01-11,Maharashtra,Delhi,U1721,Male,35-44,HDFC,Savings,P2P,UPI,Paytm,6648,Food,Yes,Subsidy,Failed,Desktop,5G
T0723,2025-03-26,Gujarat,Chennai,U1722,Male,25-34,SBI,JanDhan,P2M,UPI,BHIM,9219,Electronics,Yes,PMJDY,Success,Desktop,4G
T0724,2025-01-18,West Bengal,Jaipur,U1723,Female,18-24,HDFC,Current,BillPay,UPI,PhonePe,8983,Electronics,Yes,NULL,Success,Desktop,Broadband
T0725,2025-02-10,Karnataka,Jaipur,U1724,Male,18-24,PNB,Savings,P2M,UPI,PhonePe,3293,Transfer,Yes,NULL,Success,Mobile,3G
T0726,2025-02-28,Rajasthan,Delhi,U1725,Female,35-44,ICICI,JanDhan,BillPay,UPI,Paytm,7274,Transfer,No,PMJDY,Failed,Desktop,4G
T0727,2025-03-01,West Bengal,Delhi,U1726,Female,18-24,SBI,JanDhan,P2M,UPI,PhonePe,3553,Bills,Yes,NULL,Success,Mobile,4G
T0728,2025-03-15,Tamil Nadu,Kolkata,U1727,Female,45+,Axis,JanDhan,P2M,UPI,PhonePe,189,Electronics,No,Subsidy,Success,Desktop,4G
T0729,2025-01-01,Bihar,Ahmedabad,U1728,Male,18-24,ICICI,JanDhan,BillPay,UPI,BHIM,2698,Shopping,Yes,PMJDY,Failed,Desktop,Broadband
T0730,2025-01-16,Tamil Nadu,Jaipur,U1729,Male,18-24,PNB,JanDhan,BillPay,UPI,GPay,9091,Bills,Yes,NULL,Success,Desktop,Broadband
T0731,2025-03-03,Gujarat,Patna,U1730,Male,45+,HDFC,Savings,P2M,UPI,PhonePe,6807,Shopping,No,Subsidy,Success,Desktop,Broadband
T0732,2025-01-09,Gujarat,Bangalore,U1731,Male,45+,SBI,JanDhan,P2M,UPI,BHIM,2918,Bills,No,PMJDY,Failed,Desktop,Broadband
T0733,2025-03-11,Maharashtra,Bangalore,U1732,Male,45+,PNB,Current,P2P,UPI,Paytm,5908,Bills,No,NULL,Success,Desktop,3G
T0734,2025-03-24,West Bengal,Mumbai,U1733,Female,45+,ICICI,Savings,P2P,UPI,PhonePe,4858,Food,Yes,NULL,Failed,Desktop,5G
T0735,2025-03-31,Bihar,Patna,U1734,Female,18-24,PNB,Savings,P2M,UPI,PhonePe,4522,Food,No,Subsidy,Success,Mobile,5G
T0736,2025-03-12,Tamil Nadu,Chennai,U1735,Female,25-34,Axis,JanDhan,BillPay,UPI,BHIM,3024,Food,No,PMJDY,Failed,Mobile,5G
T0737,2025-01-02,Gujarat,Mumbai,U1736,Male,45+,ICICI,JanDhan,P2P,UPI,GPay,3704,Food,No,Subsidy,Success,Mobile,4G
T0738,2025-01-12,Tamil Nadu,Kolkata,U1737,Female,25-34,PNB,Savings,BillPay,UPI,BHIM,3273,Electronics,Yes,NULL,Failed,Desktop,4G
T0739,2025-02-19,Delhi,Ahmedabad,U1738,Male,35-44,HDFC,Current,P2M,UPI,BHIM,1764,Transfer,Yes,NULL,Success,Desktop,5G
T0740,2025-03-06,Delhi,Bangalore,U1739,Male,35-44,SBI,Savings,P2P,UPI,BHIM,4053,Electronics,Yes,NULL,Failed,Desktop,Broadband
T0741,2025-03-05,Delhi,Bangalore,U1740,Female,18-24,Axis,JanDhan,BillPay,UPI,Paytm,4980,Transfer,No,PMJDY,Failed,Mobile,4G
T0742,2025-03-21,West Bengal,Kolkata,U1741,Male,25-34,PNB,JanDhan,P2P,UPI,PhonePe,4479,Bills,No,Subsidy,Failed,Desktop,Broadband
T0743,2025-01-07,Gujarat,Mumbai,U1742,Male,45+,Axis,JanDhan,BillPay,UPI,BHIM,8783,Electronics,Yes,NULL,Failed,Mobile,5G
T0744,2025-02-28,Delhi,Chennai,U1743,Female,25-34,HDFC,Current,P2P,UPI,GPay,1030,Food,No,NULL,Success,Desktop,3G
T0745,2025-03-04,Karnataka,Jaipur,U1744,Female,35-44,PNB,Current,BillPay,UPI,GPay,5434,Food,Yes,Subsidy,Success,Desktop,Broadband
T0746,2025-03-28,Rajasthan,Patna,U1745,Male,45+,ICICI,JanDhan,P2M,UPI,GPay,1433,Bills,No,PMJDY,Failed,Mobile,5G
T0747,2025-02-07,Karnataka,Patna,U1746,Male,45+,ICICI,Savings,P2P,UPI,PhonePe,3731,Bills,Yes,Subsidy,Failed,Desktop,3G
T0748,2025-01-17,Karnataka,Chennai,U1747,Male,35-44,PNB,Savings,P2M,UPI,GPay,5081,Shopping,Yes,Subsidy,Success,Desktop,3G
T0749,2025-03-22,Tamil Nadu,Mumbai,U1748,Male,45+,PNB,Current,BillPay,UPI,GPay,8932,Food,Yes,Subsidy,Failed,Desktop,5G
T0750,2025-02-16,Rajasthan,Bangalore,U1749,Female,45+,PNB,Savings,P2P,UPI,GPay,6954,Electronics,No,Subsidy,Success,Mobile,5G
T0751,2025-03-22,West Bengal,Jaipur,U1750,Male,45+,SBI,Current,P2M,UPI,Paytm,6470,Transfer,Yes,NULL,Success,Mobile,5G
T0752,2025-02-06,Bihar,Chennai,U1751,Female,35-44,HDFC,JanDhan,P2M,UPI,PhonePe,2493,Electronics,Yes,PMJDY,Success,Desktop,5G
T0753,2025-03-12,West Bengal,Mumbai,U1752,Female,35-44,PNB,JanDhan,P2M,UPI,BHIM,3920,Food,Yes,Subsidy,Failed,Mobile,Broadband
T0754,2025-03-17,Gujarat,Patna,U1753,Female,18-24,HDFC,Current,BillPay,UPI,BHIM,1383,Bills,Yes,NULL,Success,Mobile,4G
T0755,2025-03-28,Maharashtra,Delhi,U1754,Male,18-24,HDFC,Current,P2M,UPI,Paytm,1896,Electronics,No,Subsidy,Failed,Desktop,Broadband
T0756,2025-03-29,Karnataka,Ahmedabad,U1755,Male,25-34,ICICI,Current,BillPay,UPI,PhonePe,4829,Bills,Yes,NULL,Success,Desktop,5G
T0757,2025-03-31,Rajasthan,Delhi,U1756,Female,35-44,SBI,JanDhan,P2M,UPI,BHIM,4755,Food,Yes,Subsidy,Success,Desktop,3G
T0758,2025-01-20,Karnataka,Patna,U1757,Male,45+,ICICI,Savings,P2P,UPI,PhonePe,5107,Electronics,Yes,NULL,Failed,Desktop,3G
T0759,2025-01-09,Rajasthan,Jaipur,U1758,Female,25-34,SBI,JanDhan,BillPay,UPI,PhonePe,8384,Shopping,Yes,Subsidy,Success,Mobile,Broadband
T0760,2025-01-01,Bihar,Chennai,U1759,Male,45+,PNB,JanDhan,P2M,UPI,BHIM,5887,Transfer,No,Subsidy,Failed,Desktop,4G
T0761,2025-01-09,Rajasthan,Delhi,U1760,Male,35-44,HDFC,Savings,P2M,UPI,Paytm,5023,Transfer,No,Subsidy,Success,Mobile,5G
T0762,2025-01-21,West Bengal,Bangalore,U1761,Female,18-24,Axis,JanDhan,P2P,UPI,BHIM,3131,Transfer,Yes,Subsidy,Failed,Mobile,4G
T0763,2025-03-18,Maharashtra,Patna,U1762,Male,25-34,Axis,Savings,P2M,UPI,GPay,9599,Bills,Yes,NULL,Success,Mobile,3G
T0764,2025-01-04,Gujarat,Patna,U1763,Male,25-34,PNB,JanDhan,BillPay,UPI,Paytm,8844,Electronics,Yes,Subsidy,Success,Mobile,4G
T0765,2025-01-15,West Bengal,Mumbai,U1764,Female,25-34,Axis,JanDhan,BillPay,UPI,BHIM,4228,Electronics,Yes,NULL,Success,Desktop,4G
T0766,2025-02-26,Karnataka,Patna,U1765,Female,45+,ICICI,Savings,BillPay,UPI,GPay,7613,Electronics,Yes,Subsidy,Success,Mobile,4G
T0767,2025-02-17,West Bengal,Chennai,U1766,Male,45+,SBI,Savings,BillPay,UPI,PhonePe,2717,Transfer,No,Subsidy,Failed,Mobile,4G
T0768,2025-02-05,Gujarat,Ahmedabad,U1767,Female,25-34,SBI,Savings,P2M,UPI,PhonePe,309,Shopping,No,PMJDY,Failed,Mobile,3G
T0769,2025-02-11,Tamil Nadu,Bangalore,U1768,Female,25-34,HDFC,Current,P2M,UPI,PhonePe,8405,Bills,No,PMJDY,Failed,Desktop,Broadband
T0770,2025-02-05,Rajasthan,Chennai,U1769,Female,35-44,Axis,Current,P2M,UPI,Paytm,6954,Electronics,No,PMJDY,Success,Desktop,5G
T0771,2025-03-18,Tamil Nadu,Kolkata,U1770,Male,25-34,ICICI,JanDhan,P2M,UPI,GPay,6680,Electronics,Yes,Subsidy,Success,Mobile,Broadband
T0772,2025-01-06,Bihar,Mumbai,U1771,Female,18-24,SBI,JanDhan,P2M,UPI,Paytm,3514,Electronics,Yes,Subsidy,Failed,Desktop,4G
T0773,2025-03-20,Tamil Nadu,Ahmedabad,U1772,Female,18-24,ICICI,Savings,BillPay,UPI,PhonePe,628,Transfer,No,Subsidy,Failed,Mobile,5G
T0774,2025-03-17,Maharashtra,Kolkata,U1773,Female,18-24,PNB,Current,BillPay,UPI,BHIM,8955,Electronics,Yes,PMJDY,Success,Desktop,3G
T0775,2025-01-09,Maharashtra,Kolkata,U1774,Female,25-34,ICICI,Current,P2P,UPI,BHIM,7824,Shopping,Yes,Subsidy,Success,Desktop,Broadband
T0776,2025-01-06,Maharashtra,Patna,U1775,Female,35-44,Axis,Savings,P2P,UPI,Paytm,4628,Shopping,No,PMJDY,Failed,Desktop,5G
T0777,2025-01-01,Karnataka,Patna,U1776,Male,18-24,PNB,Savings,P2P,UPI,PhonePe,7733,Shopping,No,NULL,Failed,Desktop,Broadband
T0778,2025-03-22,West Bengal,Delhi,U1777,Female,35-44,HDFC,JanDhan,P2M,UPI,PhonePe,8779,Transfer,No,Subsidy,Failed,Desktop,4G
T0779,2025-02-24,Karnataka,Jaipur,U1778,Female,35-44,ICICI,JanDhan,BillPay,UPI,Paytm,5950,Shopping,No,NULL,Success,Desktop,5G
T0780,2025-01-02,Maharashtra,Mumbai,U1779,Male,25-34,HDFC,JanDhan,P2P,UPI,Paytm,1210,Transfer,No,Subsidy,Success,Desktop,4G
T0781,2025-02-24,Gujarat,Kolkata,U1780,Male,45+,Axis,Current,BillPay,UPI,GPay,639,Transfer,No,PMJDY,Failed,Mobile,4G
T0782,2025-03-07,Maharashtra,Jaipur,U1781,Female,25-34,HDFC,Current,BillPay,UPI,Paytm,895,Bills,No,NULL,Failed,Mobile,5G
T0783,2025-03-18,Maharashtra,Delhi,U1782,Female,35-44,HDFC,JanDhan,BillPay,UPI,Paytm,7137,Shopping,No,NULL,Failed,Mobile,Broadband
T0784,2025-03-02,Tamil Nadu,Bangalore,U1783,Male,45+,HDFC,Savings,P2M,UPI,BHIM,8650,Bills,No,PMJDY,Failed,Mobile,5G
T0785,2025-01-11,Gujarat,Jaipur,U1784,Male,35-44,ICICI,Savings,P2M,UPI,GPay,3638,Electronics,No,Subsidy,Success,Desktop,Broadband
T0786,2025-01-19,Karnataka,Ahmedabad,U1785,Female,25-34,SBI,Savings,P2P,UPI,BHIM,9464,Transfer,Yes,Subsidy,Failed,Mobile,4G
T0787,2025-02-07,Tamil Nadu,Jaipur,U1786,Female,25-34,Axis,Savings,BillPay,UPI,PhonePe,3942,Bills,No,Subsidy,Success,Desktop,5G
T0788,2025-01-29,Bihar,Patna,U1787,Male,35-44,SBI,JanDhan,BillPay,UPI,PhonePe,7632,Electronics,Yes,NULL,Failed,Desktop,5G
T0789,2025-01-09,Tamil Nadu,Bangalore,U1788,Female,18-24,HDFC,Current,BillPay,UPI,BHIM,5304,Shopping,No,Subsidy,Success,Mobile,5G
T0790,2025-03-03,West Bengal,Jaipur,U1789,Female,18-24,PNB,Savings,BillPay,UPI,Paytm,6853,Transfer,Yes,NULL,Failed,Desktop,4G
T0791,2025-01-27,Delhi,Bangalore,U1790,Male,25-34,HDFC,Savings,P2M,UPI,Paytm,2088,Transfer,Yes,Subsidy,Success,Mobile,Broadband
T0792,2025-03-12,Bihar,Bangalore,U1791,Female,35-44,ICICI,Current,P2M,UPI,BHIM,1306,Food,Yes,NULL,Failed,Mobile,5G
T0793,2025-03-18,Bihar,Jaipur,U1792,Female,25-34,ICICI,Savings,BillPay,UPI,GPay,7018,Transfer,Yes,NULL,Success,Mobile,Broadband
T0794,2025-01-03,Delhi,Patna,U1793,Male,45+,PNB,JanDhan,P2P,UPI,GPay,2429,Transfer,No,PMJDY,Success,Desktop,Broadband
T0795,2025-03-19,Tamil Nadu,Kolkata,U1794,Female,25-34,HDFC,Current,P2P,UPI,BHIM,4584,Transfer,No,PMJDY,Failed,Mobile,3G
T0796,2025-01-27,Delhi,Patna,U1795,Male,45+,SBI,Current,P2P,UPI,PhonePe,3260,Bills,No,PMJDY,Failed,Desktop,5G
T0797,2025-02-21,Delhi,Kolkata,U1796,Male,35-44,PNB,JanDhan,P2P,UPI,Paytm,6410,Electronics,No,Subsidy,Failed,Desktop,5G
T0798,2025-01-04,Tamil Nadu,Bangalore,U1797,Female,25-34,PNB,JanDhan,BillPay,UPI,Paytm,8584,Bills,No,NULL,Failed,Desktop,3G
T0799,2025-03-13,Delhi,Chennai,U1798,Male,45+,PNB,JanDhan,P2P,UPI,BHIM,2752,Transfer,Yes,Subsidy,Failed,Mobile,3G
T0800,2025-03-11,Bihar,Ahmedabad,U1799,Male,35-44,PNB,Savings,P2M,UPI,BHIM,2173,Electronics,No,PMJDY,Failed,Mobile,Broadband
T0801,2025-01-09,Gujarat,Ahmedabad,U1800,Male,25-34,HDFC,Savings,BillPay,UPI,GPay,5153,Food,No,NULL,Success,Desktop,4G
T0802,2025-02-09,Gujarat,Mumbai,U1801,Female,18-24,HDFC,Savings,P2M,UPI,PhonePe,8799,Bills,Yes,PMJDY,Failed,Desktop,5G
T0803,2025-03-15,West Bengal,Chennai,U1802,Female,18-24,ICICI,JanDhan,P2P,UPI,Paytm,7839,Shopping,Yes,NULL,Success,Mobile,5G
T0804,2025-01-26,Karnataka,Chennai,U1803,Male,35-44,SBI,JanDhan,P2P,UPI,Paytm,7174,Transfer,Yes,NULL,Failed,Desktop,4G
T0805,2025-03-24,Karnataka,Jaipur,U1804,Male,18-24,SBI,JanDhan,BillPay,UPI,GPay,7016,Electronics,Yes,Subsidy,Success,Desktop,5G
T0806,2025-01-07,Karnataka,Mumbai,U1805,Male,25-34,Axis,JanDhan,P2P,UPI,PhonePe,6460,Electronics,No,Subsidy,Success,Desktop,4G
T0807,2025-03-03,Rajasthan,Patna,U1806,Female,35-44,ICICI,JanDhan,P2M,UPI,PhonePe,6855,Transfer,Yes,NULL,Failed,Desktop,Broadband
T0808,2025-02-22,Tamil Nadu,Kolkata,U1807,Male,35-44,HDFC,Savings,P2P,UPI,GPay,7999,Shopping,No,NULL,Failed,Mobile,4G
T0809,2025-01-20,Gujarat,Delhi,U1808,Male,45+,SBI,JanDhan,BillPay,UPI,PhonePe,2276,Bills,No,PMJDY,Success,Mobile,Broadband
T0810,2025-03-22,Tamil Nadu,Mumbai,U1809,Female,45+,PNB,Savings,P2P,UPI,GPay,7804,Food,Yes,PMJDY,Failed,Desktop,5G
T0811,2025-01-20,Gujarat,Delhi,U1810,Female,35-44,SBI,Savings,P2P,UPI,GPay,1861,Bills,Yes,NULL,Failed,Mobile,4G
T0812,2025-03-05,Rajasthan,Bangalore,U1811,Male,35-44,Axis,Current,P2M,UPI,BHIM,2082,Transfer,No,Subsidy,Success,Mobile,Broadband
T0813,2025-01-04,Karnataka,Delhi,U1812,Female,25-34,HDFC,Current,P2P,UPI,BHIM,4378,Bills,Yes,NULL,Success,Desktop,5G
T0814,2025-01-27,Maharashtra,Chennai,U1813,Male,35-44,HDFC,JanDhan,BillPay,UPI,PhonePe,1672,Shopping,Yes,NULL,Failed,Mobile,Broadband
T0815,2025-01-17,Gujarat,Patna,U1814,Female,35-44,PNB,JanDhan,P2P,UPI,Paytm,9824,Shopping,No,Subsidy,Failed,Desktop,3G
T0816,2025-02-16,Bihar,Jaipur,U1815,Female,45+,ICICI,JanDhan,P2P,UPI,Paytm,6062,Bills,Yes,Subsidy,Failed,Mobile,3G
T0817,2025-01-19,Gujarat,Chennai,U1816,Male,45+,PNB,Current,P2P,UPI,PhonePe,3316,Transfer,No,Subsidy,Success,Mobile,3G
T0818,2025-01-05,Tamil Nadu,Patna,U1817,Male,18-24,ICICI,Savings,P2P,UPI,PhonePe,1624,Electronics,Yes,Subsidy,Failed,Desktop,4G
T0819,2025-02-03,Bihar,Mumbai,U1818,Female,45+,HDFC,Savings,BillPay,UPI,Paytm,2934,Electronics,Yes,NULL,Success,Desktop,3G
T0820,2025-04-01,Gujarat,Delhi,U1819,Male,25-34,Axis,Current,P2P,UPI,Paytm,9352,Transfer,No,PMJDY,Success,Desktop,3G
T0821,2025-02-14,West Bengal,Delhi,U1820,Female,45+,PNB,Savings,P2M,UPI,PhonePe,4944,Food,Yes,PMJDY,Failed,Desktop,4G
T0822,2025-02-24,Rajasthan,Patna,U1821,Male,45+,HDFC,Current,P2M,UPI,Paytm,5212,Shopping,Yes,PMJDY,Success,Mobile,4G
T0823,2025-01-25,Delhi,Patna,U1822,Female,45+,HDFC,Savings,BillPay,UPI,PhonePe,3639,Food,Yes,PMJDY,Success,Desktop,5G
T0824,2025-03-22,Maharashtra,Kolkata,U1823,Female,25-34,PNB,Current,P2M,UPI,PhonePe,7247,Bills,Yes,PMJDY,Failed,Mobile,5G
T0825,2025-01-21,Delhi,Ahmedabad,U1824,Male,45+,HDFC,Current,P2P,UPI,PhonePe,7391,Bills,Yes,PMJDY,Failed,Mobile,Broadband
T0826,2025-03-18,Tamil Nadu,Bangalore,U1825,Female,35-44,PNB,Savings,P2M,UPI,PhonePe,7546,Electronics,No,PMJDY,Success,Mobile,4G
T0827,2025-03-06,Bihar,Patna,U1826,Male,25-34,PNB,Savings,P2M,UPI,Paytm,3613,Transfer,Yes,Subsidy,Failed,Desktop,Broadband
T0828,2025-01-17,Delhi,Mumbai,U1827,Male,35-44,HDFC,Current,P2P,UPI,Paytm,1487,Transfer,No,PMJDY,Failed,Mobile,3G
